timestamp,run_id,opportunity_id,chain,strategy,stage,failure_code,error_message,provider,block,retry_count,fallback_used,final_action
2026-09-03T00:01:01.150505,RUN-1788372996,OPP-42220-SPAT-20260903-1788373862,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:02.386275,RUN-1788372996,OPP-42220-SPAT-20260903-1788373863,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:03.904860,RUN-1788372996,OPP-42220-SPAT-20260903-1788373865,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:05.128566,RUN-1788372996,OPP-42220-SPAT-20260903-1788373866,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:06.373593,RUN-1788372996,OPP-42220-SPAT-20260903-1788373867,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:07.624176,RUN-1788372996,OPP-42220-SPAT-20260903-1788373869,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:09.235772,RUN-1788372996,OPP-42220-SPAT-20260903-1788373870,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:10.483282,RUN-1788372996,OPP-42220-SPAT-20260903-1788373871,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:11.975818,RUN-1788372996,OPP-42220-SPAT-20260903-1788373873,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:13.207583,RUN-1788372996,OPP-42220-SPAT-20260903-1788373874,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:14.405313,RUN-1788372996,OPP-42220-SPAT-20260903-1788373875,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:15.811269,RUN-1788372996,OPP-42220-SPAT-20260903-1788373877,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:17.091717,RUN-1788372996,OPP-42220-SPAT-20260903-1788373878,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:18.301998,RUN-1788372996,OPP-42220-SPAT-20260903-1788373879,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:19.529736,RUN-1788372996,OPP-42220-SPAT-20260903-1788373880,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:20.783711,RUN-1788372996,OPP-42220-SPAT-20260903-1788373882,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:22.099870,RUN-1788372996,OPP-42220-SPAT-20260903-1788373883,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:23.312244,RUN-1788372996,OPP-42220-SPAT-20260903-1788373884,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:24.520191,RUN-1788372996,OPP-42220-SPAT-20260903-1788373885,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:25.720448,RUN-1788372996,OPP-42220-SPAT-20260903-1788373887,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:27.000669,RUN-1788372996,OPP-42220-SPAT-20260903-1788373888,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:28.379678,RUN-1788372996,OPP-42220-SPAT-20260903-1788373889,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:29.643396,RUN-1788372996,OPP-42220-SPAT-20260903-1788373891,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:31.103183,RUN-1788372996,OPP-42220-SPAT-20260903-1788373892,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:32.329753,RUN-1788372996,OPP-42220-SPAT-20260903-1788373893,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:33.769856,RUN-1788372996,OPP-42220-SPAT-20260903-1788373894,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
2026-09-03T00:01:34.990447,RUN-1788372996,OPP-42220-SPAT-20260903-1788373896,42220,Spatial,EXECUTION_PIPELINE,QUOTE_FAILED,Validation Failed,https://forno.celo.org,NULL,1,False,ABORT
